"","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Environment","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase"
"1114","imprint","Experiment_1_participant_14",932,"Participant_14_95.TextGrid","N","N","Accented","Mandy",314,0.7417795332,2,7,0.1264628718,"I","V",0.0611917122,"p","C",0.1346217668,0.3361207389,0.3635357748,2.3191557221,"NoGlottalStop",0,9.4367661635,0.187654584,0.5541249492,0.187654584,0.7417795332,0.187654584,"imp","Loc",224,1251,143,"PRINT",1,1,2,"Problem","Problem","transparent","word",2,1222.05,990.78,19,"Female","English","No","Maidenhead. Berskire. England","None","No","English Language and Linguistics Second Year","Anglia Ruskin University ","Yes for two years while at university ","Yes","Yes","Yes","Yes","accented","Experiment_1",5.41164605185504,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1115","imprint","Experiment_1_participant_11",333,"Participant_11_47.TextGrid","N","N","Unaccented","Viktoria",261,0.6652173758,2,7,0.0994427266,"I","V",0.0790949269,"p","C",0.1460770187,0.0998649487,0.0799198791,5.122414966,"NoGlottalStop",0,10.5228760616,0.1785376534,0.4866797224,0.1785376534,0.6652173758,0.1785376534,"imp","Loc",224,1251,143,"PRINT",1,1,2,"Problem","Problem","transparent","word",1,1004.83,804.63,19,"female","British English","I only know British English","Cuckfield. West Sussex. UK","I know a little weeny bit of spanish (did it for GCSE)","No knowledge of latin- always something I wish I was taught","I am currently studying English Language and English Language Teaching","Anglia Ruskin University","Not really. but did occur slightly in my English Language A-Level","As I have just started the course. I've had 2 lectures on it!","Just had 2 lectures on it!","Not as of yet.","Slightly. 2 lectures into it.","unaccented","Experiment_1",5.41164605185504,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1116","imprint","Experiment_1_participant_5",4710,"Participant_5_153.TextGrid","N","N","Unaccented","Simon",61,0.3861035525,2,6,0.0719939531,"I","V",0.0593575208,"p","C",0.0615085034,0,0,2.5227466713,"NoGlottalStop",0,15.5398725566,0.1313514739,0.2547520786,0.1313514739,0.3861035525,0.1313514739,"imp","Loc",224,1251,143,"PRINT",1,1,2,"Problem","Problem","transparent","word",4,679.63,564.35,20,"Male","British English","No","Nantwich","None","A couple of phrases","Computer Gaming Technology Extended course. First Year","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",5.41164605185504,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1117","imprint","Experiment_1_participant_24",2565,"Participant_24_249.TextGrid","N","N","Accented","Simon",167,0.5416677704,2,7,0.1092944606,"I","V",0.0993676709,"p","C",0.0950776208,0.018968254,0,4.1793112245,"NoGlottalStop",0,12.9230505914,0.2086621315,0.3330056388,0.2086621315,0.5416677704,0.2086621315,"imp","Loc",224,1251,143,"PRINT",1,1,2,"Problem","Problem","transparent","word",1,1106.06,951.67,47,"m","English British ","no","United Kingdom","French basic","no","not applicable","not applicable","no","no","no","no","no","unaccented","Experiment_1",5.41164605185504,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1118","imprint","Experiment_1_participant_25",2805,"Participant_25_70.TextGrid","N","N","Accented","Viktoria",287,0.6557613379,2,7,0.1325822037,"I","V",0.0557660579,"p","C",0.1309078807,0.1621667975,0.2104715219,1.9284393842,"NoGlottalStop",0,10.6746152842,0.1883482615,0.4674130763,0.1883482615,0.6557613379,0.1883482615,"imp","Loc",224,1251,143,"PRINT",1,1,2,"Problem","Problem","transparent","word",1,828.11,684.54,39,"Male","British English","No","Bassingbourn. England UK","None","None","Chief Computing Technician","n/a","n/a","n/a","n/a","n/a","n/a","accented","Experiment_1",5.41164605185504,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1119","imprint","Experiment_1_participant_30",3826,"Participant_30_210.TextGrid","N","N","Unaccented","Viktoria",125,0.4551087102,2,7,0.1084051643,"I","V",0.0619343849,"p","C",0.0933498016,0.0771934739,0,3.1286306947,"NoGlottalStop",0,15.3809405179,0.1703395492,0.284769161,0.1703395492,0.4551087102,0.1703395492,"imp","Loc",224,1251,143,"PRINT",1,1,2,"Problem","Problem","transparent","word",4,658.03,536.12,18,"Female","British English","N/A","North London","Proficient French and German. Medium proficient Spanish","No","MML- Year 1","Cambridge University","No","No","No","No","No","unaccented","Experiment_1",5.41164605185504,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1120","imprint","Experiment_1_participant_10",107,"Participant_10_273.TextGrid","N","N","Unaccented","Yannick",194,0.3719517744,3,7,0.0881725036,"I","V",0.0616198344,"p","C",0.0616735882,0,0,2.1864843609,"NoGlottalStop",0,18.8196440578,0.149792338,0.2221594364,0.149792338,0.3719517744,0.149792338,"imp","Loc",224,1251,143,"PRINT",1,1,2,"Problem","Problem","transparent","word",1,1125.85,875.1,19,"Male","British English","No","England","Basic French","Yes. self study. minute proficiency","English Language and English Language Teaching. 1 ","Anglia Ruskin University","Studying now. 2 weeks","Studying now","Studying now","Studying now","Studying now","unaccented","Experiment_1",5.41164605185504,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1121","imprint","Experiment_1_participant_27",3031,"Participant_27_132.TextGrid","N","N","Unaccented","Simon",38,0.4147265804,2,7,0.0955953699,"I","V",0.0546527524,"p","C",0.0730487528,0.0367091297,0,2.8764159253,"NoGlottalStop",0,16.8785902097,0.1502481224,0.264478458,0.1502481224,0.4147265804,0.1502481224,"imp","Loc",224,1251,143,"PRINT",1,1,2,"Problem","Problem","transparent","word",1,652.99,504.12,19,"Female","British English","No","Czech Republic (ages 4-7). mostly Cheltenham. England","Proficient - French. Spanish. very basic Czech and German","Yes. studied for 7 years - A* GCSE","MML. 1st Year","Cambridge","No","A couple of lectures","A couple of lectures","No","No","unaccented","Experiment_1",5.41164605185504,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1122","imprint","Experiment_1_participant_19",1711,"Participant_19_156.TextGrid","N","N","Accented","Lara",64,0.5377125335,2,7,0.0653984788,"I","V",0.0639556406,"p","C",0.1481818852,0.1079539467,0.0856075142,1.8038761556,"NoGlottalStop",0,13.0181083087,0.1293541194,0.4083584141,0.1293541194,0.5377125335,0.1293541194,"imp","Loc",224,1251,143,"PRINT",1,1,2,"Problem","Problem","transparent","word",3,1680.43,1512.78,19,"male","British","Not bilingual","Brentwood. Essex","Can speak no other language","I know of latin but have never learnt or attempted to speak it","Film Year 1","Anglia Ruskin","NO","No","No","No","No","accented","Experiment_1",5.41164605185504,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1123","imprint","Experiment_1_participant_28",3323,"Participant_28_281.TextGrid","N","N","Unaccented","Viktoria",203,0.5038775354,2,7,0.087834845,"I","V",0.0834474846,"p","C",0.0901766465,0,0,3.0582385488,"NoGlottalStop",0,13.8922645057,0.1712823297,0.3325952057,0.1712823297,0.5038775354,0.1712823297,"imp","Loc",224,1251,143,"PRINT",1,1,2,"Problem","Problem","transparent","word",2,757.61,650.42,19,"Female","British English","No","Kent. England","Brazilian Portuguese. basic","No","Psychological and Behavioural Sciences. First Year","University of Cambridge","No","No","No","No","No","unaccented","Experiment_1",5.41164605185504,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1124","imprint","Experiment_1_participant_6",4865,"Participant_6_105.TextGrid","N","N","Accented","Yannick",8,0.6556399533,2,7,0.1099859223,"I","V",0.0746858318,"p","C",0.11553531,0.1121102045,0.2283469775,1.9039981701,"NoGlottalStop",0,10.6765915732,0.1846717542,0.4709681991,0.1846717542,0.6556399533,0.1846717542,"imp","Loc",224,1251,143,"PRINT",1,1,2,"Problem","Problem","transparent","word",1,691.99,605.49,32,"Male","British English","No","England. Hertfordshire","Very Basic Spanish","No","BA Fine Art","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",5.41164605185504,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1125","imprint","Experiment_1_participant_32",4299,"Participant_32_90.TextGrid","N","N","Accented","Yannick",309,0.9407974301,2,7,0.1528470507,"I","V",0.1227145845,"p","C",0.1073490823,0.3639745255,0.5231605522,2.9464100225,"NoGlottalStop",0,7.4404965152,0.2755616353,0.6652357948,0.2755616353,0.9407974301,0.2755616353,"imp","Loc",224,1251,143,"PRINT",1,1,2,"Problem","Problem","transparent","word",1,609.81,528.25,18,"Female","British English","No","North London","Basic French","Yes I did Latin GCSE","Natural Sciences (Biological). 1st year","Cambridge","No","No","No","No","No","accented","Experiment_1",5.41164605185504,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1126","imprint","Experiment_1_participant_4",4571,"Participant_4_229.TextGrid","N","N","Accented","Viktoria",145,0.7277277022,2,8,0.1018973576,"I","V",0.0665342373,"p","C",0.1209863946,0,0.1999899219,1.7438824985,"GlottalStop",0.0859778912,10.9931228067,0.254409486,0.4733182162,0.254409486,0.641749811,0.1684315949,"imp","Loc",224,1251,143,"PRINT",1,1,2,"Problem","Problem","transparent","word",1,827.78,687.64,29,"MALE","BRITISH","N/A","SPRATTON. NORTHAMPTONSHIRE","BASIC FRENCH AND GERMAN","KNOWLEDGE FROM BIOMEDICAL TERMS","BIOMEDICAL SCIENCE YEAR 2","ANGLIA RUSKIN","NO","NO","NO","NO","NO","accented","Experiment_1",5.41164605185504,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1127","imprint","Experiment_1_participant_17",1377,"Participant_17_202.TextGrid","N","N","Unaccented","Viktoria",116,0.4396076488,2,7,0.073341388,"I","V",0.0665835121,"p","C",0.1167088663,0.0649973545,0,3.025531872,"NoGlottalStop",0,15.9232898226,0.1399249001,0.2996827487,0.1399249001,0.4396076488,0.1399249001,"imp","Loc",224,1251,143,"PRINT",1,1,2,"Problem","Problem","transparent","word",1,661.54,535.85,20,"Female","British English","No","3 years in Cambridge. 2 in Bristol. 3 in Felixstowe. 8 in Bradford. 2 in Abingdon","Basic French","No","2nd year Natural Sciences (Chemistry and materials)","Cambridge","No","No","No","No","No","unaccented","Experiment_1",5.41164605185504,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1128","imprint","Experiment_1_participant_18",1647,"Participant_18_50.TextGrid","N","N","Unaccented","Yannick",265,0.4694374085,2,7,0.0963693476,"I","V",0.0530983156,"p","C",0.0972357714,0.154049039,0.0766907936,3.9476425723,"NoGlottalStop",0,14.9114660944,0.1494676632,0.3199697453,0.1494676632,0.4694374085,0.1494676632,"imp","Loc",224,1251,143,"PRINT",1,1,2,"Problem","Problem","transparent","word",1,1053.82,889.01,21,"female","british","no","lincolnshire","german - medium. dutch - basic","yes - 5 years - basic","marine biology - 2","anglia ruskin","no","no","no","no","no","unaccented","Experiment_1",5.41164605185504,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1129","imprint","Experiment_1_participant_12",418,"Participant_12_171.TextGrid","N","N","Unaccented","Mandy",81,0.5191712564,2,7,0.1125711296,"I","V",0.0577706474,"p","C",0.0965014577,0,0,3.3296041929,"GlottalStop",0.0827320737,13.4830268702,0.2530738508,0.2660974056,0.2530738508,0.4364391827,0.1703417771,"imp","Loc",224,1251,143,"PRINT",1,1,2,"Problem","Problem","transparent","word",1,968.23,763.05,19,"female","British ","no","Kettering. Northamptonshire. England","Medium French. basic German and currently learning Spanish to a medium level","Slight knowledge- I study linguistics at uni and did English langueg and A-Level and we look at it in the history of language (basic level- studied for around 4 months) ","English Language and Linguistics (BA HONS) 2nd year","Anglia Ruskin University","Currently in my 2nd year of the course at university","Yes","Yes","Yes","Yes","unaccented","Experiment_1",5.41164605185504,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1130","imprint","Experiment_1_participant_16",1225,"Participant_16_257.TextGrid","N","N","Accented","Lara",176,0.6305188915,2,7,0.1021774205,"I","V",0.0649092283,"p","C",0.1099020541,0.1261187059,0.1178111435,1.770453572,"NoGlottalStop",0,11.1019671162,0.1670866488,0.4634322427,0.1670866488,0.6305188915,0.1670866488,"imp","Loc",224,1251,143,"PRINT",1,1,2,"Problem","Problem","transparent","word",3,1587.84,1397.33,23,"Male","English (British)","No","Canada","None","No","Zoology. 3rd year","Anglia Ruskin University","No","No","No","No","No","accented","Experiment_1",5.41164605185504,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1131","imprint","Experiment_1_participant_29",3499,"Participant_29_277.TextGrid","N","N","Accented","Mandy",198,0.6500533752,2,8,0.1489859126,"I","V",0.043569562,"p","C",0.0962115322,0,0,3.1515473897,"GlottalStop",0.09013322,12.3066817361,0.2826886945,0.3673646807,0.2826886945,0.5599201552,0.1925554746,"imp","Loc",224,1251,143,"PRINT",1,1,2,"Problem","Problem","transparent","word",1,1220.52,1005.9,61,"Female","British","no","UK","French medium","no","not currently","Leicester","yes","yes","yes","yes","yes","unaccented","Experiment_1",5.41164605185504,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1132","imprint","Experiment_1_participant_13",575,"Participant_13_122.TextGrid","N","N","Accented","Simon",27,0.4630300454,2,7,0.0961000867,"I","V",0.0333646039,"p","C",0.1134001826,0.0926482993,0.169546652,1.5263380617,"NoGlottalStop",0,15.1178094603,0.1294646906,0.3335653547,0.1294646906,0.4630300454,0.1294646906,"imp","Loc",224,1251,143,"PRINT",1,1,2,"Problem","Problem","transparent","word",3,1011.46,825.5,35,"male","British","no","UK","none","yes. 2 years","law phd 5 year","ARU","no","No","No","No","No","accented","Experiment_1",5.41164605185504,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1133","imprint","Experiment_1_participant_26",2840,"Participant_26_115.TextGrid","N","N","Unaccented","Viktoria",19,0.4719065976,2,7,0.0716444358,"I","V",0.0729196404,"p","C",0.0973171746,0,0,3.0772327933,"NoGlottalStop",0,14.8334438132,0.1445640761,0.3273425214,0.1445640761,0.4719065976,0.1445640761,"imp","Loc",224,1251,143,"PRINT",1,1,2,"Problem","Problem","transparent","word",3,740.99,621.16,19,"Male","British English","No","Buckingham. England","None","No","Computer Gaming Technology. 2nd Year","Anglia Ruskin University","No","No","no","No","No","unaccented","Experiment_1",5.41164605185504,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1134","imprison","Experiment_1_participant_25",2696,"Participant_25_173.TextGrid","N","N","Unaccented","Yannick",83,0.6860862726,3,8,0.0719864467,"I","V",0.0498243997,"p","C",0.1449014781,0.0849156213,0.2136158296,1.8759680092,"NoGlottalStop",0,11.6603411546,0.1218108464,0.5642754262,0.1218108464,0.6860862726,0.1218108464,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,828.11,684.54,39,"Male","British English","No","Bassingbourn. England UK","None","None","Chief Computing Technician","n/a","n/a","n/a","n/a","n/a","n/a","accented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1135","imprison","Experiment_1_participant_23",2443,"Participant_23_59.TextGrid","N","N","Unaccented","Mandy",274,0.5441256371,3,7,0.111249298,"I","V",0.0657536556,"p","C",0.1101897809,0.1434410125,0,2.0571540332,"NoGlottalStop",0,12.8646759559,0.1770029536,0.3671226834,0.1770029536,0.5441256371,0.1770029536,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,1127.05,942.98,55,"male","British English",NA,"North West England","basic french and german","2 years secondary school",NA,NA,"no","no","no","no","no","accented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1136","imprison","Experiment_1_participant_3",4324,"Participant_3_119.TextGrid","N","N","Accented","Yannick",23,0.4795804389,3,7,0.0678051117,"I","V",0.0156458595,"p","C",0.1528790145,0,0,1.2158707035,"NoGlottalStop",0,14.5960915678,0.0834509712,0.3961294677,0.0834509712,0.4795804389,0.0834509712,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",4,1315.26,1129.05,19,"male","British English","no","Norfolk","Japanese - basic","no","English Language and English Language Teaching (Year 2)","Anglia Ruskin University","yes. for 1 year (with university)","yes","yes","yes","yes","accented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1137","imprison","Experiment_1_participant_13",712,"Participant_13_43.TextGrid","N","N","Accented","Lara",257,0.5682203942,3,8,0.0743440649,"I","V",0.0197925786,"p","C",0.1227995814,0.0848284127,0,1.5961387205,"NoGlottalStop",0,14.0790441212,0.0941366434,0.4740837507,0.0941366434,0.5682203942,0.0941366434,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,1011.46,825.5,35,"male","British","no","UK","none","yes. 2 years","law phd 5 year","ARU","no","No","No","No","No","accented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1138","imprison","Experiment_1_participant_12",381,"Participant_12_106.TextGrid","N","N","Unaccented","Viktoria",9,0.5116135276,3,8,0.0898228341,"I","V",0.0618384156,"p","C",0.1109370118,0.0601965271,0,2.9988958507,"NoGlottalStop",0,15.636803112,0.1516612497,0.3599522779,0.1516612497,0.5116135276,0.1516612497,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,968.23,763.05,19,"female","British ","no","Kettering. Northamptonshire. England","Medium French. basic German and currently learning Spanish to a medium level","Slight knowledge- I study linguistics at uni and did English langueg and A-Level and we look at it in the history of language (basic level- studied for around 4 months) ","English Language and Linguistics (BA HONS) 2nd year","Anglia Ruskin University","Currently in my 2nd year of the course at university","Yes","Yes","Yes","Yes","unaccented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1139","imprison","Experiment_1_participant_5",4686,"Participant_5_120.TextGrid","N","N","Unaccented","Simon",25,0.3289639225,3,7,0.0689207379,"I","V",0.0314433041,"p","C",0.0514029547,0,0,2.2911927438,"NoGlottalStop",0,21.2789291499,0.1003640419,0.2285998806,0.1003640419,0.3289639225,0.1003640419,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,679.63,564.35,20,"Male","British English","No","Nantwich","None","A couple of phrases","Computer Gaming Technology Extended course. First Year","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1140","imprison","Experiment_1_participant_24",2559,"Participant_24_239.TextGrid","N","N","Accented","Simon",156,0.5668592858,3,8,0.0890879557,"I","V",0.0727418953,"p","C",0.1144219712,0,0,4.5687029478,"NoGlottalStop",0,14.1128498727,0.161829851,0.4050294349,0.161829851,0.5668592858,0.161829851,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,1106.06,951.67,47,"m","English British ","no","United Kingdom","French basic","no","not applicable","not applicable","no","no","no","no","no","unaccented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1141","imprison","Experiment_1_participant_29",3416,"Participant_29_154.TextGrid","N","N","Accented","Mandy",62,1.2183902583,3,9,0.1544474789,"I","V",0.0753271795,"p","C",0.1867736954,0,0.1674449304,2.535478528,"GlottalStop",0.3256161385,7.3867957651,0.5553907969,0.6629994614,0.5553907969,0.8927741198,0.2297746584,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,1220.52,1005.9,61,"Female","British","no","UK","French medium","no","not currently","Leicester","yes","yes","yes","yes","yes","accented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1142","imprison","Experiment_1_participant_22",2261,"Participant_22_6.TextGrid","N","N","Unaccented","Lara",275,0.4439892887,3,8,0.0683959853,"I","V",0.0513934412,"p","C",0.1199030701,0,0,2.956494709,"NoGlottalStop",0,18.0184527052,0.1197894265,0.3241998622,0.1197894265,0.4439892887,0.1197894265,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,1236.11,1055.97,30,"Female","English","No","Cambridge UK","None","No","English Language teaching. 1st year","Anglia Ruskin Cambridge","No","currently Studying","currently Studying","currently Studying","currently Studying","unaccented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1143","imprison","Experiment_1_participant_30",3831,"Participant_30_216.TextGrid","N","N","Accented","Viktoria",131,0.5871163517,3,7,0.1155951386,"I","V",0.0736804471,"p","C",0.1233826006,0.1514379441,0,1.832190439,"NoGlottalStop",0,11.9226793453,0.1892755858,0.3978407659,0.1892755858,0.5871163517,0.1892755858,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",4,658.03,536.12,18,"Female","British English","N/A","North London","Proficient French and German. Medium proficient Spanish","No","MML- Year 1","Cambridge University","No","No","No","No","No","accented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1144","imprison","Experiment_1_participant_19",1705,"Participant_19_142.TextGrid","N","N","Unaccented","Lara",49,0.4649625231,3,8,0.0465125223,"I","V",0.0655997773,"p","C",0.1032018506,0,0,3.276893424,"NoGlottalStop",0,17.2056877748,0.1121122996,0.3528502235,0.1121122996,0.4649625231,0.1121122996,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",3,1680.43,1512.78,19,"male","British","Not bilingual","Brentwood. Essex","Can speak no other language","I know of latin but have never learnt or attempted to speak it","Film Year 1","Anglia Ruskin","NO","No","No","No","No","unaccented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1145","imprison","Experiment_1_participant_8",5380,"Participant_8_310.TextGrid","N","N","Unaccented","Simon",236,0.4354276619,3,8,0.0894013605,"I","V",0.0392768683,"p","C",0.0862050534,0,0,2.8515917301,"NoGlottalStop",0,18.372741789,0.1286782288,0.3067494331,0.1286782288,0.4354276619,0.1286782288,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,825.2,680.24,24,"female","British English","No","Surrey. England","None","No","English Language & Linguistics - First Year","Anglia Ruskin University","currently studying","currently studying","currently studying","currently studying","currently studying","unaccented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1146","imprison","Experiment_1_participant_20",2031,"Participant_20_69.TextGrid","N","N","Accented","Simon",285,0.9924376417,3,8,0.1376113921,"I","V",0.0943814563,"p","C",0.1955668934,0.2475578231,0.5999886621,3.0423696145,"NoGlottalStop",0,8.0609598666,0.2319928484,0.7604447933,0.2319928484,0.9924376417,0.2319928484,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,928.7,842.19,24,"female","British English ","no","West Sussex","Mandarin. Basic ","no","MA Dramatherapy year 1","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1147","imprison","Experiment_1_participant_15",955,"Participant_15_135.TextGrid","N","N","Unaccented","Mandy",41,0.3708240437,3,7,0.0624829313,"I","V",0.0352252754,"p","C",0.0796762211,0,0,2.4768432751,"NoGlottalStop",0,18.8768773726,0.0977082067,0.273115837,0.0977082067,0.3708240437,0.0977082067,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,905.94,743.31,57,"female","British English","No","South East England","French - proficient. Italian - proficient. German - medium proficient","No","MA in Translation. 3rd year","Bristol","No","No","No","No","No","unaccented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1148","imprison","Experiment_1_participant_26",2943,"Participant_26_281.TextGrid","N","N","Accented","Mandy",203,0.7743104691,3,8,0.1119333114,"I","V",0.0684469138,"p","C",0.1414247228,0.0313720406,0,1.8249638029,"NoGlottalStop",0,10.3317730021,0.1803802252,0.5939302439,0.1803802252,0.7743104691,0.1803802252,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",3,740.99,621.16,19,"Male","British English","No","Buckingham. England","None","No","Computer Gaming Technology. 2nd Year","Anglia Ruskin University","No","No","no","No","No","accented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1149","imprison","Experiment_1_participant_2",3622,"Participant_2_192.TextGrid","N","N","Unaccented","Yannick",104,0.4254424687,3,8,0.0597464727,"I","V",0.0279049043,"p","C",0.0929940768,0,0,2.9433260629,"NoGlottalStop",0,18.8039525649,0.087651377,0.3377910917,0.087651377,0.4254424687,0.087651377,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,583.45,489.35,28,"Male","English","No","Essex","None","No","PhD Film Studies. 4th Year","Anglia Ruskin","Yes. A-Level","Not formally","No","No","Yes","unaccented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1150","imprison","Experiment_1_participant_18",1587,"Participant_18_247.TextGrid","N","N","Accented","Simon",165,0.4807042076,3,8,0.0801417234,"I","V",0.046547619,"p","C",0.1051463919,0.0405924036,0,3.287042706,"NoGlottalStop",0,16.642250834,0.1266893424,0.3540148652,0.1266893424,0.4807042076,0.1266893424,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,1053.82,889.01,21,"female","british","no","lincolnshire","german - medium. dutch - basic","yes - 5 years - basic","marine biology - 2","anglia ruskin","no","no","no","no","no","unaccented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1151","imprison","Experiment_1_participant_10",125,"Participant_10_293.TextGrid","N","N","Unaccented","Yannick",216,0.4159790798,3,7,0.0856019811,"I","V",0.0337112366,"p","C",0.1030665155,0,0,2.5667279452,"NoGlottalStop",0,16.8277693275,0.1193132178,0.296665862,0.1193132178,0.4159790798,0.1193132178,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,1125.85,875.1,19,"Male","British English","No","England","Basic French","Yes. self study. minute proficiency","English Language and English Language Teaching. 1 ","Anglia Ruskin University","Studying now. 2 weeks","Studying now","Studying now","Studying now","Studying now","unaccented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
